,Ano,Mês,Município,Produto,Unidade de Medida,Preço médio
387,2018,12,CACHOEIRINHA,ETANOL HIDRATADO,R$/l,4.069
388,2018,12,CACHOEIRINHA,GASOLINA COMUM,R$/l,4.512
389,2018,12,CACHOEIRINHA,GLP,R$/13Kg,67.333
390,2018,12,CACHOEIRINHA,GNV,R$/m3,3.249
391,2018,12,CACHOEIRINHA,ÓLEO DIESEL,R$/l,3.342
392,2018,12,CACHOEIRINHA,ÓLEO DIESEL S10,R$/l,3.469
393,2018,12,CACHOEIRO DE ITAPEMIRIM,ETANOL HIDRATADO,R$/l,3.715
394,2018,12,CACHOEIRO DE ITAPEMIRIM,GASOLINA COMUM,R$/l,4.527
395,2018,12,CACHOEIRO DE ITAPEMIRIM,GLP,R$/13Kg,65.9
396,2018,12,CACHOEIRO DE ITAPEMIRIM,GNV,R$/m3,3.669
397,2018,12,CACHOEIRO DE ITAPEMIRIM,ÓLEO DIESEL,R$/l,3.411
398,2018,12,CACHOEIRO DE ITAPEMIRIM,ÓLEO DIESEL S10,R$/l,3.511
399,2018,12,CACOAL,ETANOL HIDRATADO,R$/l,4.29
400,2018,12,CACOAL,GASOLINA COMUM,R$/l,4.686
401,2018,12,CACOAL,GLP,R$/13Kg,85.25
402,2018,12,CACOAL,ÓLEO DIESEL,R$/l,3.716
403,2018,12,CACOAL,ÓLEO DIESEL S10,R$/l,3.779
404,2018,12,CAETITE,ETANOL HIDRATADO,R$/l,3.473
405,2018,12,CAETITE,GASOLINA COMUM,R$/l,4.813
406,2018,12,CAETITE,GLP,R$/13Kg,61.0
407,2018,12,CAETITE,ÓLEO DIESEL,R$/l,3.657
408,2018,12,CAETITE,ÓLEO DIESEL S10,R$/l,3.699
409,2018,12,CAICO,ETANOL HIDRATADO,R$/l,3.46
410,2018,12,CAICO,GASOLINA COMUM,R$/l,4.163
411,2018,12,CAICO,GLP,R$/13Kg,66.5
412,2018,12,CAICO,ÓLEO DIESEL,R$/l,3.58
413,2018,12,CAICO,ÓLEO DIESEL S10,R$/l,3.737
414,2018,12,CALDAS NOVAS,ETANOL HIDRATADO,R$/l,3.029
415,2018,12,CALDAS NOVAS,GASOLINA COMUM,R$/l,4.467
416,2018,12,CALDAS NOVAS,GLP,R$/13Kg,65.625
417,2018,12,CALDAS NOVAS,ÓLEO DIESEL,R$/l,3.565
418,2018,12,CALDAS NOVAS,ÓLEO DIESEL S10,R$/l,3.726
419,2018,12,CAMACARI,ETANOL HIDRATADO,R$/l,3.361
420,2018,12,CAMACARI,GASOLINA COMUM,R$/l,4.377
421,2018,12,CAMACARI,GLP,R$/13Kg,61.749
422,2018,12,CAMACARI,GNV,R$/m3,2.99
423,2018,12,CAMACARI,ÓLEO DIESEL,R$/l,3.46
424,2018,12,CAMACARI,ÓLEO DIESEL S10,R$/l,3.471
425,2018,12,CAMBE,ETANOL HIDRATADO,R$/l,2.764
426,2018,12,CAMBE,GASOLINA COMUM,R$/l,4.219
427,2018,12,CAMBE,GLP,R$/13Kg,70.813
428,2018,12,CAMBE,ÓLEO DIESEL,R$/l,3.282
429,2018,12,CAMBE,ÓLEO DIESEL S10,R$/l,3.384
430,2018,12,CAMETA,ETANOL HIDRATADO,R$/l,4.1
431,2018,12,CAMETA,GASOLINA COMUM,R$/l,4.51
432,2018,12,CAMETA,GLP,R$/13Kg,77.6
433,2018,12,CAMETA,ÓLEO DIESEL,R$/l,3.813
434,2018,12,CAMETA,ÓLEO DIESEL S10,R$/l,3.766
435,2018,12,CAMPINA GRANDE,ETANOL HIDRATADO,R$/l,3.128
436,2018,12,CAMPINA GRANDE,GASOLINA COMUM,R$/l,4.397
437,2018,12,CAMPINA GRANDE,GLP,R$/13Kg,65.368
438,2018,12,CAMPINA GRANDE,ÓLEO DIESEL S10,R$/l,3.533
439,2018,12,CAMPINAS,ETANOL HIDRATADO,R$/l,2.612
440,2018,12,CAMPINAS,GASOLINA COMUM,R$/l,4.086
441,2018,12,CAMPINAS,GLP,R$/13Kg,67.636
442,2018,12,CAMPINAS,GNV,R$/m3,2.261
443,2018,12,CAMPINAS,ÓLEO DIESEL,R$/l,3.32
444,2018,12,CAMPINAS,ÓLEO DIESEL S10,R$/l,3.381
445,2018,12,CAMPO BELO,ETANOL HIDRATADO,R$/l,3.152
446,2018,12,CAMPO BELO,GASOLINA COMUM,R$/l,4.658
447,2018,12,CAMPO BELO,GLP,R$/13Kg,70.0
448,2018,12,CAMPO BELO,ÓLEO DIESEL,R$/l,3.435
449,2018,12,CAMPO BELO,ÓLEO DIESEL S10,R$/l,3.525
450,2018,12,CAMPO GRANDE,ETANOL HIDRATADO,R$/l,3.25
451,2018,12,CAMPO GRANDE,GASOLINA COMUM,R$/l,4.07
452,2018,12,CAMPO GRANDE,GLP,R$/13Kg,69.044
453,2018,12,CAMPO GRANDE,GNV,R$/m3,2.718
454,2018,12,CAMPO GRANDE,ÓLEO DIESEL,R$/l,3.437
455,2018,12,CAMPO GRANDE,ÓLEO DIESEL S10,R$/l,3.561
456,2018,12,CAMPO LARGO,ETANOL HIDRATADO,R$/l,2.96
457,2018,12,CAMPO LARGO,GASOLINA COMUM,R$/l,4.155
458,2018,12,CAMPO LARGO,GLP,R$/13Kg,61.6
459,2018,12,CAMPO LARGO,ÓLEO DIESEL,R$/l,3.128
460,2018,12,CAMPO LARGO,ÓLEO DIESEL S10,R$/l,3.23
461,2018,12,CAMPO MOURAO,ETANOL HIDRATADO,R$/l,2.704
462,2018,12,CAMPO MOURAO,GASOLINA COMUM,R$/l,4.058
463,2018,12,CAMPO MOURAO,GLP,R$/13Kg,77.0
464,2018,12,CAMPO MOURAO,ÓLEO DIESEL,R$/l,3.122
465,2018,12,CAMPO MOURAO,ÓLEO DIESEL S10,R$/l,3.184
466,2018,12,CAMPOS DOS GOYTACAZES,ETANOL HIDRATADO,R$/l,3.194
467,2018,12,CAMPOS DOS GOYTACAZES,GASOLINA COMUM,R$/l,4.848
468,2018,12,CAMPOS DOS GOYTACAZES,GLP,R$/13Kg,65.313
469,2018,12,CAMPOS DOS GOYTACAZES,GNV,R$/m3,3.576
470,2018,12,CAMPOS DOS GOYTACAZES,ÓLEO DIESEL,R$/l,3.337
471,2018,12,CAMPOS DOS GOYTACAZES,ÓLEO DIESEL S10,R$/l,3.458
472,2018,12,CANINDE,ETANOL HIDRATADO,R$/l,3.729
473,2018,12,CANINDE,GASOLINA COMUM,R$/l,4.602
474,2018,12,CANINDE,GLP,R$/13Kg,66.0
475,2018,12,CANINDE,ÓLEO DIESEL,R$/l,3.823
476,2018,12,CANINDE,ÓLEO DIESEL S10,R$/l,3.978
477,2018,12,CANOAS,ETANOL HIDRATADO,R$/l,4.03
478,2018,12,CANOAS,GASOLINA COMUM,R$/l,4.431
479,2018,12,CANOAS,GLP,R$/13Kg,69.136
480,2018,12,CANOAS,GNV,R$/m3,3.449
481,2018,12,CANOAS,ÓLEO DIESEL,R$/l,3.224
482,2018,12,CANOAS,ÓLEO DIESEL S10,R$/l,3.388
483,2018,12,CARAGUATATUBA,ETANOL HIDRATADO,R$/l,3.165
484,2018,12,CARAGUATATUBA,GASOLINA COMUM,R$/l,4.487
485,2018,12,CARAGUATATUBA,GLP,R$/13Kg,65.333
486,2018,12,CARAGUATATUBA,ÓLEO DIESEL,R$/l,3.648
487,2018,12,CARAGUATATUBA,ÓLEO DIESEL S10,R$/l,3.75
488,2018,12,CARAPICUIBA,ETANOL HIDRATADO,R$/l,2.758
489,2018,12,CARAPICUIBA,GASOLINA COMUM,R$/l,4.232
490,2018,12,CARAPICUIBA,GLP,R$/13Kg,66.636
491,2018,12,CARAPICUIBA,ÓLEO DIESEL,R$/l,3.562
492,2018,12,CARAPICUIBA,ÓLEO DIESEL S10,R$/l,3.589
493,2018,12,CARATINGA,ETANOL HIDRATADO,R$/l,3.102
494,2018,12,CARATINGA,GASOLINA COMUM,R$/l,4.831
495,2018,12,CARATINGA,GLP,R$/13Kg,73.3
496,2018,12,CARATINGA,ÓLEO DIESEL,R$/l,3.357
497,2018,12,CARATINGA,ÓLEO DIESEL S10,R$/l,3.559
498,2018,12,CARIACICA,ETANOL HIDRATADO,R$/l,3.382
499,2018,12,CARIACICA,GASOLINA COMUM,R$/l,4.343
500,2018,12,CARIACICA,GLP,R$/13Kg,62.864
501,2018,12,CARIACICA,GNV,R$/m3,3.226
502,2018,12,CARIACICA,ÓLEO DIESEL,R$/l,3.388
503,2018,12,CARIACICA,ÓLEO DIESEL S10,R$/l,3.462
504,2018,12,CARUARU,ETANOL HIDRATADO,R$/l,3.102
505,2018,12,CARUARU,GASOLINA COMUM,R$/l,4.187
506,2018,12,CARUARU,GLP,R$/13Kg,65.625
507,2018,12,CARUARU,ÓLEO DIESEL S10,R$/l,3.477
508,2018,12,CASCAVEL,ETANOL HIDRATADO,R$/l,2.994
509,2018,12,CASCAVEL,GASOLINA COMUM,R$/l,4.42
510,2018,12,CASCAVEL,GLP,R$/13Kg,75.889
511,2018,12,CASCAVEL,ÓLEO DIESEL,R$/l,3.417
512,2018,12,CASCAVEL,ÓLEO DIESEL S10,R$/l,3.538
513,2018,12,CASTANHAL,ETANOL HIDRATADO,R$/l,3.599
514,2018,12,CASTANHAL,GASOLINA COMUM,R$/l,4.375
515,2018,12,CASTANHAL,GLP,R$/13Kg,76.0
516,2018,12,CASTANHAL,ÓLEO DIESEL,R$/l,3.523
517,2018,12,CASTANHAL,ÓLEO DIESEL S10,R$/l,3.568
518,2018,12,CASTRO,ETANOL HIDRATADO,R$/l,3.137
519,2018,12,CASTRO,GASOLINA COMUM,R$/l,4.328
520,2018,12,CASTRO,GLP,R$/13Kg,69.6
521,2018,12,CASTRO,ÓLEO DIESEL,R$/l,3.202
522,2018,12,CASTRO,ÓLEO DIESEL S10,R$/l,3.283
523,2018,12,CATALAO,ETANOL HIDRATADO,R$/l,3.06
524,2018,12,CATALAO,GASOLINA COMUM,R$/l,4.762
525,2018,12,CATALAO,GLP,R$/13Kg,68.5
526,2018,12,CATALAO,ÓLEO DIESEL,R$/l,3.604
527,2018,12,CATALAO,ÓLEO DIESEL S10,R$/l,3.713
528,2018,12,CATANDUVA,ETANOL HIDRATADO,R$/l,2.616
529,2018,12,CATANDUVA,GASOLINA COMUM,R$/l,4.406
530,2018,12,CATANDUVA,GLP,R$/13Kg,69.875
531,2018,12,CATANDUVA,ÓLEO DIESEL,R$/l,3.353
532,2018,12,CATANDUVA,ÓLEO DIESEL S10,R$/l,3.419
533,2018,12,CAUCAIA,ETANOL HIDRATADO,R$/l,3.451
534,2018,12,CAUCAIA,GASOLINA COMUM,R$/l,4.343
535,2018,12,CAUCAIA,GLP,R$/13Kg,69.813
536,2018,12,CAUCAIA,GNV,R$/m3,3.399
537,2018,12,CAUCAIA,ÓLEO DIESEL S10,R$/l,3.762
538,2018,12,CAXIAS,ETANOL HIDRATADO,R$/l,3.666
539,2018,12,CAXIAS,GASOLINA COMUM,R$/l,4.191
540,2018,12,CAXIAS,GLP,R$/13Kg,63.5
541,2018,12,CAXIAS,ÓLEO DIESEL,R$/l,3.375
542,2018,12,CAXIAS,ÓLEO DIESEL S10,R$/l,3.504
543,2018,12,CAXIAS DO SUL,ETANOL HIDRATADO,R$/l,3.955
544,2018,12,CAXIAS DO SUL,GASOLINA COMUM,R$/l,4.565
545,2018,12,CAXIAS DO SUL,GLP,R$/13Kg,69.591
546,2018,12,CAXIAS DO SUL,ÓLEO DIESEL,R$/l,3.366
547,2018,12,CAXIAS DO SUL,ÓLEO DIESEL S10,R$/l,3.488
548,2018,12,CHAPECO,ETANOL HIDRATADO,R$/l,3.445
549,2018,12,CHAPECO,GASOLINA COMUM,R$/l,4.168
550,2018,12,CHAPECO,GLP,R$/13Kg,82.2
551,2018,12,CHAPECO,ÓLEO DIESEL,R$/l,3.24
552,2018,12,CHAPECO,ÓLEO DIESEL S10,R$/l,3.381
553,2018,12,CIANORTE,ETANOL HIDRATADO,R$/l,2.865
554,2018,12,CIANORTE,GASOLINA COMUM,R$/l,4.351
555,2018,12,CIANORTE,GLP,R$/13Kg,72.0
556,2018,12,CIANORTE,ÓLEO DIESEL,R$/l,3.263
557,2018,12,CIANORTE,ÓLEO DIESEL S10,R$/l,3.341
558,2018,12,CODO,ETANOL HIDRATADO,R$/l,3.83
559,2018,12,CODO,GASOLINA COMUM,R$/l,4.49
560,2018,12,CODO,GLP,R$/13Kg,77.0
561,2018,12,CODO,ÓLEO DIESEL,R$/l,3.763
562,2018,12,CODO,ÓLEO DIESEL S10,R$/l,3.806
563,2018,12,COLATINA,ETANOL HIDRATADO,R$/l,3.742
564,2018,12,COLATINA,GASOLINA COMUM,R$/l,4.584
565,2018,12,COLATINA,GLP,R$/13Kg,63.375
566,2018,12,COLATINA,ÓLEO DIESEL,R$/l,3.504
567,2018,12,COLATINA,ÓLEO DIESEL S10,R$/l,3.61
568,2018,12,COLOMBO,ETANOL HIDRATADO,R$/l,2.831
569,2018,12,COLOMBO,GASOLINA COMUM,R$/l,4.005
570,2018,12,COLOMBO,GLP,R$/13Kg,69.153
571,2018,12,COLOMBO,ÓLEO DIESEL,R$/l,3.112
572,2018,12,COLOMBO,ÓLEO DIESEL S10,R$/l,3.227
573,2018,12,CONCEICAO DO ARAGUAIA,ETANOL HIDRATADO,R$/l,4.09
574,2018,12,CONCEICAO DO ARAGUAIA,GASOLINA COMUM,R$/l,4.893
575,2018,12,CONCEICAO DO ARAGUAIA,GLP,R$/13Kg,85.714
576,2018,12,CONCEICAO DO ARAGUAIA,ÓLEO DIESEL,R$/l,3.913
577,2018,12,CONCEICAO DO ARAGUAIA,ÓLEO DIESEL S10,R$/l,3.957
578,2018,12,CONCORDIA,ETANOL HIDRATADO,R$/l,3.733
579,2018,12,CONCORDIA,GASOLINA COMUM,R$/l,4.391
580,2018,12,CONCORDIA,GLP,R$/13Kg,69.225
581,2018,12,CONCORDIA,ÓLEO DIESEL,R$/l,3.498
582,2018,12,CONCORDIA,ÓLEO DIESEL S10,R$/l,3.602
583,2018,12,CONGONHAS,ETANOL HIDRATADO,R$/l,3.055
584,2018,12,CONGONHAS,GASOLINA COMUM,R$/l,4.651
585,2018,12,CONGONHAS,GLP,R$/13Kg,71.333
586,2018,12,CONGONHAS,GNV,R$/m3,3.52
587,2018,12,CONGONHAS,ÓLEO DIESEL,R$/l,3.537
588,2018,12,CONGONHAS,ÓLEO DIESEL S10,R$/l,3.592
589,2018,12,CONSELHEIRO LAFAIETE,ETANOL HIDRATADO,R$/l,3.186
590,2018,12,CONSELHEIRO LAFAIETE,GASOLINA COMUM,R$/l,4.791
591,2018,12,CONSELHEIRO LAFAIETE,GLP,R$/13Kg,62.857
592,2018,12,CONSELHEIRO LAFAIETE,ÓLEO DIESEL,R$/l,3.594
593,2018,12,CONSELHEIRO LAFAIETE,ÓLEO DIESEL S10,R$/l,3.655
594,2018,12,CONTAGEM,ETANOL HIDRATADO,R$/l,2.905
595,2018,12,CONTAGEM,GASOLINA COMUM,R$/l,4.475
596,2018,12,CONTAGEM,GLP,R$/13Kg,71.215
597,2018,12,CONTAGEM,ÓLEO DIESEL,R$/l,3.339
598,2018,12,CONTAGEM,ÓLEO DIESEL S10,R$/l,3.404
599,2018,12,CORNELIO PROCOPIO,ETANOL HIDRATADO,R$/l,2.883
600,2018,12,CORNELIO PROCOPIO,GASOLINA COMUM,R$/l,4.36
601,2018,12,CORNELIO PROCOPIO,GLP,R$/13Kg,76.0
602,2018,12,CORNELIO PROCOPIO,ÓLEO DIESEL,R$/l,3.308
603,2018,12,CORNELIO PROCOPIO,ÓLEO DIESEL S10,R$/l,3.427
604,2018,12,CORONEL FABRICIANO,ETANOL HIDRATADO,R$/l,3.107
605,2018,12,CORONEL FABRICIANO,GASOLINA COMUM,R$/l,4.748
606,2018,12,CORONEL FABRICIANO,GLP,R$/13Kg,70.0
607,2018,12,CORONEL FABRICIANO,ÓLEO DIESEL,R$/l,3.584
608,2018,12,CORONEL FABRICIANO,ÓLEO DIESEL S10,R$/l,3.633
609,2018,12,CORUMBA,ETANOL HIDRATADO,R$/l,3.587
610,2018,12,CORUMBA,GASOLINA COMUM,R$/l,4.474
611,2018,12,CORUMBA,GLP,R$/13Kg,90.0
612,2018,12,CORUMBA,ÓLEO DIESEL,R$/l,3.666
613,2018,12,CORUMBA,ÓLEO DIESEL S10,R$/l,3.77
614,2018,12,COSMOPOLIS,ETANOL HIDRATADO,R$/l,2.617
615,2018,12,COSMOPOLIS,GASOLINA COMUM,R$/l,3.92
616,2018,12,COSMOPOLIS,GLP,R$/13Kg,61.596
617,2018,12,COSMOPOLIS,ÓLEO DIESEL,R$/l,3.279
618,2018,12,COSMOPOLIS,ÓLEO DIESEL S10,R$/l,3.359
619,2018,12,COTIA,ETANOL HIDRATADO,R$/l,2.726
620,2018,12,COTIA,GASOLINA COMUM,R$/l,4.124
621,2018,12,COTIA,GLP,R$/13Kg,69.25
622,2018,12,COTIA,ÓLEO DIESEL,R$/l,3.336
623,2018,12,COTIA,ÓLEO DIESEL S10,R$/l,3.486
624,2018,12,COXIM,ETANOL HIDRATADO,R$/l,3.423
625,2018,12,COXIM,GASOLINA COMUM,R$/l,4.361
626,2018,12,COXIM,GLP,R$/13Kg,91.5
627,2018,12,COXIM,ÓLEO DIESEL,R$/l,3.429
628,2018,12,COXIM,ÓLEO DIESEL S10,R$/l,3.529
629,2018,12,CRATEUS,ETANOL HIDRATADO,R$/l,3.745
630,2018,12,CRATEUS,GASOLINA COMUM,R$/l,4.807
631,2018,12,CRATEUS,GLP,R$/13Kg,69.0
632,2018,12,CRATEUS,ÓLEO DIESEL,R$/l,3.928
633,2018,12,CRATEUS,ÓLEO DIESEL S10,R$/l,4.06
634,2018,12,CRATO,ETANOL HIDRATADO,R$/l,3.573
635,2018,12,CRATO,GASOLINA COMUM,R$/l,4.535
636,2018,12,CRATO,GLP,R$/13Kg,65.714
637,2018,12,CRATO,ÓLEO DIESEL,R$/l,3.757
638,2018,12,CRATO,ÓLEO DIESEL S10,R$/l,3.845
639,2018,12,CRICIUMA,ETANOL HIDRATADO,R$/l,3.422
640,2018,12,CRICIUMA,GASOLINA COMUM,R$/l,3.891
641,2018,12,CRICIUMA,GLP,R$/13Kg,68.444
642,2018,12,CRICIUMA,GNV,R$/m3,2.795
643,2018,12,CRICIUMA,ÓLEO DIESEL,R$/l,3.261
644,2018,12,CRICIUMA,ÓLEO DIESEL S10,R$/l,3.403
645,2018,12,CRUZ ALTA,ETANOL HIDRATADO,R$/l,4.092
646,2018,12,CRUZ ALTA,GASOLINA COMUM,R$/l,4.774
647,2018,12,CRUZ ALTA,GLP,R$/13Kg,50.0
648,2018,12,CRUZ ALTA,ÓLEO DIESEL,R$/l,3.485
649,2018,12,CRUZ ALTA,ÓLEO DIESEL S10,R$/l,3.588
650,2018,12,CRUZEIRO,ETANOL HIDRATADO,R$/l,2.809
651,2018,12,CRUZEIRO,GASOLINA COMUM,R$/l,4.057
652,2018,12,CRUZEIRO,GLP,R$/13Kg,57.7
653,2018,12,CRUZEIRO,ÓLEO DIESEL,R$/l,3.295
654,2018,12,CRUZEIRO,ÓLEO DIESEL S10,R$/l,3.327
655,2018,12,CRUZEIRO DO SUL,ETANOL HIDRATADO,R$/l,4.55
656,2018,12,CRUZEIRO DO SUL,GASOLINA COMUM,R$/l,5.153
657,2018,12,CRUZEIRO DO SUL,GLP,R$/13Kg,73.0
658,2018,12,CRUZEIRO DO SUL,ÓLEO DIESEL,R$/l,4.616
659,2018,12,CRUZEIRO DO SUL,ÓLEO DIESEL S10,R$/l,4.67
660,2018,12,CUBATAO,ETANOL HIDRATADO,R$/l,3.047
661,2018,12,CUBATAO,GASOLINA COMUM,R$/l,4.455
662,2018,12,CUBATAO,GLP,R$/13Kg,73.4
663,2018,12,CUBATAO,ÓLEO DIESEL,R$/l,3.53
664,2018,12,CUBATAO,ÓLEO DIESEL S10,R$/l,3.65
665,2018,12,CUIABA,ETANOL HIDRATADO,R$/l,2.605
666,2018,12,CUIABA,GASOLINA COMUM,R$/l,4.491
667,2018,12,CUIABA,GLP,R$/13Kg,95.886
668,2018,12,CUIABA,ÓLEO DIESEL,R$/l,3.848
669,2018,12,CUIABA,ÓLEO DIESEL S10,R$/l,3.926
670,2018,12,CURITIBA,ETANOL HIDRATADO,R$/l,2.85
671,2018,12,CURITIBA,GASOLINA COMUM,R$/l,3.989
672,2018,12,CURITIBA,GLP,R$/13Kg,66.191
673,2018,12,CURITIBA,ÓLEO DIESEL,R$/l,3.174
674,2018,12,CURITIBA,ÓLEO DIESEL S10,R$/l,3.323
675,2018,12,CURVELO,ETANOL HIDRATADO,R$/l,3.126
676,2018,12,CURVELO,GASOLINA COMUM,R$/l,4.733
677,2018,12,CURVELO,GLP,R$/13Kg,64.2
678,2018,12,CURVELO,ÓLEO DIESEL,R$/l,3.353
679,2018,12,CURVELO,ÓLEO DIESEL S10,R$/l,3.453
680,2018,12,DELMIRO GOUVEIA,ETANOL HIDRATADO,R$/l,3.69
681,2018,12,DELMIRO GOUVEIA,GASOLINA COMUM,R$/l,5.058
682,2018,12,DELMIRO GOUVEIA,GLP,R$/13Kg,70.0
683,2018,12,DELMIRO GOUVEIA,ÓLEO DIESEL,R$/l,4.023
684,2018,12,DELMIRO GOUVEIA,ÓLEO DIESEL S10,R$/l,4.109
685,2018,12,DIADEMA,ETANOL HIDRATADO,R$/l,2.646
686,2018,12,DIADEMA,GASOLINA COMUM,R$/l,4.132
687,2018,12,DIADEMA,GLP,R$/13Kg,73.399
688,2018,12,DIADEMA,GNV,R$/m3,2.549
689,2018,12,DIADEMA,ÓLEO DIESEL,R$/l,3.176
690,2018,12,DIADEMA,ÓLEO DIESEL S10,R$/l,3.543
691,2018,12,DIVINOPOLIS,ETANOL HIDRATADO,R$/l,3.056
692,2018,12,DIVINOPOLIS,GASOLINA COMUM,R$/l,4.517
693,2018,12,DIVINOPOLIS,GLP,R$/13Kg,70.294
694,2018,12,DIVINOPOLIS,ÓLEO DIESEL,R$/l,3.439
695,2018,12,DIVINOPOLIS,ÓLEO DIESEL S10,R$/l,3.664
696,2018,12,DOURADOS,ETANOL HIDRATADO,R$/l,3.456
697,2018,12,DOURADOS,GASOLINA COMUM,R$/l,4.026
698,2018,12,DOURADOS,GLP,R$/13Kg,71.759
699,2018,12,DOURADOS,ÓLEO DIESEL,R$/l,3.519
700,2018,12,DOURADOS,ÓLEO DIESEL S10,R$/l,3.682
701,2018,12,DRACENA,ETANOL HIDRATADO,R$/l,2.669
702,2018,12,DRACENA,GASOLINA COMUM,R$/l,4.262
703,2018,12,DRACENA,GLP,R$/13Kg,70.0
704,2018,12,DRACENA,ÓLEO DIESEL,R$/l,3.305
705,2018,12,DRACENA,ÓLEO DIESEL S10,R$/l,3.426
706,2018,12,DUQUE DE CAXIAS,ETANOL HIDRATADO,R$/l,3.325
707,2018,12,DUQUE DE CAXIAS,GASOLINA COMUM,R$/l,4.772
708,2018,12,DUQUE DE CAXIAS,GLP,R$/13Kg,60.667
709,2018,12,DUQUE DE CAXIAS,GNV,R$/m3,3.276
710,2018,12,DUQUE DE CAXIAS,ÓLEO DIESEL,R$/l,3.377
711,2018,12,DUQUE DE CAXIAS,ÓLEO DIESEL S10,R$/l,3.581
712,2018,12,EMBU DAS ARTES,ETANOL HIDRATADO,R$/l,2.716
713,2018,12,EMBU DAS ARTES,GASOLINA COMUM,R$/l,4.175
714,2018,12,EMBU DAS ARTES,GLP,R$/13Kg,67.4
715,2018,12,EMBU DAS ARTES,ÓLEO DIESEL,R$/l,3.243
716,2018,12,EMBU DAS ARTES,ÓLEO DIESEL S10,R$/l,3.377
717,2018,12,ERECHIM,ETANOL HIDRATADO,R$/l,3.817
718,2018,12,ERECHIM,GASOLINA COMUM,R$/l,4.426
719,2018,12,ERECHIM,GLP,R$/13Kg,76.833
720,2018,12,ERECHIM,ÓLEO DIESEL,R$/l,3.331
721,2018,12,ERECHIM,ÓLEO DIESEL S10,R$/l,3.438
722,2018,12,ESTEIO,ETANOL HIDRATADO,R$/l,3.895
723,2018,12,ESTEIO,GASOLINA COMUM,R$/l,4.435
724,2018,12,ESTEIO,GLP,R$/13Kg,65.091
725,2018,12,ESTEIO,GNV,R$/m3,3.349
726,2018,12,ESTEIO,ÓLEO DIESEL,R$/l,3.311
727,2018,12,ESTEIO,ÓLEO DIESEL S10,R$/l,3.493
728,2018,12,EUNAPOLIS,ETANOL HIDRATADO,R$/l,3.485
729,2018,12,EUNAPOLIS,GASOLINA COMUM,R$/l,4.64
730,2018,12,EUNAPOLIS,GLP,R$/13Kg,65.0
731,2018,12,EUNAPOLIS,ÓLEO DIESEL,R$/l,3.528
732,2018,12,EUNAPOLIS,ÓLEO DIESEL S10,R$/l,3.614
733,2018,12,FEIRA DE SANTANA,ETANOL HIDRATADO,R$/l,3.281
734,2018,12,FEIRA DE SANTANA,GASOLINA COMUM,R$/l,4.409
735,2018,12,FEIRA DE SANTANA,GLP,R$/13Kg,60.375
736,2018,12,FEIRA DE SANTANA,GNV,R$/m3,2.99
737,2018,12,FEIRA DE SANTANA,ÓLEO DIESEL,R$/l,3.297
738,2018,12,FEIRA DE SANTANA,ÓLEO DIESEL S10,R$/l,3.344
739,2018,12,FLORIANOPOLIS,ETANOL HIDRATADO,R$/l,3.563
740,2018,12,FLORIANOPOLIS,GASOLINA COMUM,R$/l,4.121
741,2018,12,FLORIANOPOLIS,GLP,R$/13Kg,69.971
742,2018,12,FLORIANOPOLIS,GNV,R$/m3,3.199
743,2018,12,FLORIANOPOLIS,ÓLEO DIESEL,R$/l,3.574
744,2018,12,FLORIANOPOLIS,ÓLEO DIESEL S10,R$/l,3.653
745,2018,12,FORMIGA,ETANOL HIDRATADO,R$/l,3.265
746,2018,12,FORMIGA,GASOLINA COMUM,R$/l,4.764
747,2018,12,FORMIGA,GLP,R$/13Kg,75.0
748,2018,12,FORMIGA,ÓLEO DIESEL,R$/l,3.43
749,2018,12,FORMIGA,ÓLEO DIESEL S10,R$/l,3.509
750,2018,12,FORMOSA,ETANOL HIDRATADO,R$/l,3.008
751,2018,12,FORMOSA,GASOLINA COMUM,R$/l,4.46
752,2018,12,FORMOSA,GLP,R$/13Kg,75.726
753,2018,12,FORMOSA,ÓLEO DIESEL,R$/l,3.507
754,2018,12,FORMOSA,ÓLEO DIESEL S10,R$/l,3.663
755,2018,12,FORTALEZA,ETANOL HIDRATADO,R$/l,3.459
756,2018,12,FORTALEZA,GASOLINA COMUM,R$/l,4.295
757,2018,12,FORTALEZA,GLP,R$/13Kg,75.167
758,2018,12,FORTALEZA,GNV,R$/m3,3.372
759,2018,12,FORTALEZA,ÓLEO DIESEL S10,R$/l,3.7
760,2018,12,FOZ DO IGUACU,ETANOL HIDRATADO,R$/l,2.863
761,2018,12,FOZ DO IGUACU,GASOLINA COMUM,R$/l,4.294
762,2018,12,FOZ DO IGUACU,GLP,R$/13Kg,78.842
763,2018,12,FOZ DO IGUACU,ÓLEO DIESEL,R$/l,3.317
764,2018,12,FOZ DO IGUACU,ÓLEO DIESEL S10,R$/l,3.367
765,2018,12,FRANCA,ETANOL HIDRATADO,R$/l,2.371
766,2018,12,FRANCA,GASOLINA COMUM,R$/l,3.982
767,2018,12,FRANCA,GLP,R$/13Kg,70.998
768,2018,12,FRANCA,ÓLEO DIESEL,R$/l,3.255
769,2018,12,FRANCA,ÓLEO DIESEL S10,R$/l,3.326
770,2018,12,FRANCISCO BELTRAO,ETANOL HIDRATADO,R$/l,3.026
771,2018,12,FRANCISCO BELTRAO,GASOLINA COMUM,R$/l,4.329
772,2018,12,FRANCISCO BELTRAO,GLP,R$/13Kg,62.53
