,Ano,Mês,Município,Variância,Variação Absoluta
2471,2019,5,ITABUNA,1097.7626,66.265
2472,2019,5,ITACOATIARA,1787.1757,84.55
2473,2019,5,ITAGUAI,1246.1252,70.601
2474,2019,5,ITAITUBA,1766.3948,84.057
2475,2019,5,ITAJAI,1066.9369,65.328
2476,2019,5,ITAJUBA,947.03906,61.548
2477,2019,5,ITAMARAJU,798.9102,56.53
2478,2019,5,ITANHAEM,1125.6361,67.101
2479,2019,5,ITAPECERICA DA SERRA,1184.9429,68.846
2480,2019,5,ITAPERUNA,1061.9778,65.176
2481,2019,5,ITAPETININGA,1091.0139,66.061
2482,2019,5,ITAPEVA,1093.8895,66.148
2483,2019,5,ITAPIPOCA,1230.8519,70.167
2484,2019,5,ITAPIRA,943.41125,61.43
2485,2019,5,ITAPOLIS,1332.615,73.01
2486,2019,5,ITAQUAQUECETUBA,880.6353,59.351
2487,2019,5,ITATIBA,1079.2867,65.705
2488,2019,5,ITAUNA,1168.4092,68.364
2489,2019,5,ITU,797.7518,56.489
2490,2019,5,ITUIUTABA,1168.8877,68.378
2491,2019,5,ITUMBIARA,1252.1337,70.771
2492,2019,5,JABOATAO DOS GUARARAPES,1036.9688,64.404
2493,2019,5,JABOTICABAL,948.6708,61.601
2494,2019,5,JACAREI,951.4449,61.691
2495,2019,5,JACOBINA,730.4317,54.053
2496,2019,5,JAGUAQUARA,664.84045,51.569
2497,2019,5,JALES,1090.7827,66.054
2498,2019,5,JANAUBA,1115.6602,66.803
2499,2019,5,JANUARIA,1962.6672,88.604
2500,2019,5,JARAGUA DO SUL,1010.63586,63.581
2501,2019,5,JATAI,1353.2098,73.572
2502,2019,5,JAU,1122.6185,67.011
2503,2019,5,JEQUIE,601.2304,49.04
2504,2019,5,JI-PARANA,1499.0448,77.435
2505,2019,5,JOAO MONLEVADE,1043.5485,64.608
2506,2019,5,JOAO PESSOA,1103.7345,66.445
2507,2019,5,JOAO PINHEIRO,1101.4766,66.377
2508,2019,5,JOINVILLE,1144.1644,67.651
2509,2019,5,JOSE BONIFACIO,932.44727,61.072
2510,2019,5,JUAZEIRO,777.71265,55.775
2511,2019,5,JUAZEIRO DO NORTE,1181.7438,68.753
2512,2019,5,JUIZ DE FORA,1053.1323,64.904
2513,2019,5,JUNDIAI,1063.5099,65.223
2514,2019,5,LAGARTO,981.1303,62.646
2515,2019,5,LAGES,1140.2103,67.534
2516,2019,5,LAGUNA,1184.0825,68.821
2517,2019,5,LAJEADO,1244.114,70.544
2518,2019,5,LAJEDO,1023.1042,63.972
2519,2019,5,LAURO DE FREITAS,815.13104,57.101
2520,2019,5,LAVRAS,944.4558,61.464
2521,2019,5,LEME,962.5506,62.05
2522,2019,5,LEOPOLDINA,1301.8025,72.161
2523,2019,5,LIMEIRA,969.51276,62.274
2524,2019,5,LIMOEIRO DO NORTE,1271.2078,71.308
2525,2019,5,LINHARES,999.95087,63.244
2526,2019,5,LINS,974.1577,62.423
2527,2019,5,LIVRAMENTO DE NOSSA SENHORA,826.3038,57.491
2528,2019,5,LONDRINA,1085.1754,65.884
2529,2019,5,LORENA,852.5232,58.396
2530,2019,5,LUZIANIA,895.5355,59.851
2531,2019,5,MACAE,976.06256,62.484
2532,2019,5,MACAPA,1460.883,76.443
2533,2019,5,MACEIO,968.48553,62.241
2534,2019,5,MAFRA,1269.675,71.265
2535,2019,5,MAGE,826.59125,57.501
2536,2019,5,MANACAPURU,1490.3461,77.21
2537,2019,5,MANAUS,1219.6509,69.847
2538,2019,5,MANHUACU,1062.0104,65.177
2539,2019,5,MARABA,1612.5444,80.313
2540,2019,5,MARACANAU,1409.5144,75.087
2541,2019,5,MARECHAL CANDIDO RONDON,1478.8639,76.912
2542,2019,5,MARICA,910.4703,60.348
2543,2019,5,MARILIA,1349.9379,73.483
2544,2019,5,MARINGA,1520.2981,77.982
2545,2019,5,MATAO,1241.8575,70.48
2546,2019,5,MAUA,1156.034,68.001
2547,2019,5,MINEIROS,1126.3407,67.122
2548,2019,5,MIRASSOL,803.7225,56.7
2549,2019,5,MOCOCA,1146.161,67.71
2550,2019,5,MOGI DAS CRUZES,930.95166,61.023
2551,2019,5,MOGI GUACU,805.0271,56.746
2552,2019,5,MOGI MIRIM,755.5077,54.973
2553,2019,5,MONTE ALTO,1121.2452,66.97
2554,2019,5,MONTE CARMELO,1057.0952,65.026
2555,2019,5,MONTES CLAROS,1257.518,70.923
2556,2019,5,MORRINHOS,1058.5913,65.072
2557,2019,5,MOSSORO,1084.0557,65.85
2558,2019,5,MURIAE,1318.9608,72.635
2559,2019,5,NATAL,1121.7476,66.985
2560,2019,5,NILOPOLIS,885.122,59.502
2561,2019,5,NITEROI,930.616,61.012
2562,2019,5,NOSSA SENHORA DO SOCORRO,1094.915,66.179
2563,2019,5,NOVA ANDRADINA,1258.0854,70.939
2564,2019,5,NOVA FRIBURGO,901.0503,60.035
2565,2019,5,NOVA IGUACU,859.77966,58.644
2566,2019,5,NOVA LIMA,1223.4255,69.955
2567,2019,5,NOVO HAMBURGO,1088.604,65.988
2568,2019,5,OLIMPIA,686.1256,52.388
2569,2019,5,OLINDA,1004.6364,63.392
2570,2019,5,OLIVEIRA,1038.7407,64.459
2571,2019,5,OSASCO,1164.8569,68.26
2572,2019,5,OSORIO,1256.8088,70.903
2573,2019,5,OURINHOS,1090.0892,66.033
2574,2019,5,OURO PRETO,1282.8217,71.633
2575,2019,5,PALHOCA,1204.4717,69.411
2576,2019,5,PALMAS,1802.1724,84.904
2577,2019,5,PALMEIRA DOS INDIOS,1039.0952,64.47
2578,2019,5,PARA DE MINAS,1114.625,66.772
2579,2019,5,PARACATU,1017.4186,63.794
2580,2019,5,PARAGOMINAS,2006.9952,89.599
2581,2019,5,PARAGUACU PAULISTA,1297.5125,72.042
2582,2019,5,PARAISO DO TOCANTINS,1601.5204,80.038
2583,2019,5,PARANAGUA,823.6039,57.397
2584,2019,5,PARANAVAI,1269.8889,71.271
2585,2019,5,PARAUAPEBAS,1507.0312,77.641
2586,2019,5,PARNAIBA,1590.0555,79.751
2587,2019,5,PARNAMIRIM,1132.659,67.31
2588,2019,5,PASSO FUNDO,1087.0868,65.942
2589,2019,5,PASSOS,1093.6249,66.14
2590,2019,5,PATO BRANCO,1344.6888,73.34
2591,2019,5,PATOS,1028.068,64.127
2592,2019,5,PATOS DE MINAS,1390.0967,74.568
2593,2019,5,PATROCINIO,1154.4026,67.953
2594,2019,5,PAULINIA,938.1969,61.26
2595,2019,5,PAULISTA,1033.6547,64.301
2596,2019,5,PAULO AFONSO,1044.3562,64.633
2597,2019,5,PELOTAS,1005.9998,63.435
2598,2019,5,PETROLINA,839.3768,57.944
2599,2019,5,PETROPOLIS,920.2122,60.67
2600,2019,5,PICOS,1098.1602,66.277
2601,2019,5,PIMENTA BUENO,1644.1403,81.096
2602,2019,5,PINDAMONHANGABA,922.2458,60.737
2603,2019,5,PINHAIS,1063.0535,65.209
2604,2019,5,PINHEIRO,1621.6729,80.54
2605,2019,5,PIRACICABA,1049.8896,64.804
2606,2019,5,PIRASSUNUNGA,968.39215,62.238
2607,2019,5,PIRIPIRI,1607.2081,80.18
2608,2019,5,POA,874.2962,59.137
2609,2019,5,POCOES,714.01184,53.442
2610,2019,5,POCOS DE CALDAS,1123.6239,67.041
2611,2019,5,PONTA GROSSA,1033.2367,64.288
2612,2019,5,PONTA PORA,1068.5054,65.376
2613,2019,5,PORANGATU,1095.8086,66.206
2614,2019,5,PORTO ALEGRE,1139.0625,67.5
2615,2019,5,PORTO FERREIRA,972.5666,62.372
2616,2019,5,PORTO NACIONAL,1501.6787,77.503
2617,2019,5,PORTO SEGURO,913.5204,60.449
2618,2019,5,PORTO VELHO,1265.9009,71.159
2619,2019,5,POUSO ALEGRE,987.27924,62.842
2620,2019,5,PRAIA GRANDE,1180.5065,68.717
2621,2019,5,PRESIDENTE DUTRA,1273.9188,71.384
2622,2019,5,PRESIDENTE PRUDENTE,1026.8821,64.09
2623,2019,5,PRESIDENTE VENCESLAU,1026.9141,64.091
2624,2019,5,QUIXADA,1224.0902,69.974
2625,2019,5,RECIFE,1074.2334,65.551
2626,2019,5,REDENCAO,1900.0881,87.18
2627,2019,5,RESENDE,1178.3772,68.655
2628,2019,5,RIBEIRAO PIRES,1264.3358,71.115
2629,2019,5,RIBEIRAO PRETO,1473.178,76.764
2630,2019,5,RIO BONITO,841.89923,58.031
2631,2019,5,RIO BRANCO,1475.0209,76.812
2632,2019,5,RIO CLARO,859.1347,58.622
2633,2019,5,RIO DE JANEIRO,1046.9108,64.712
2634,2019,5,RIO GRANDE,1068.3746,65.372
2635,2019,5,RIO LARGO,947.10065,61.55
2636,2019,5,RIO VERDE,1293.0857,71.919
2637,2019,5,RONDONOPOLIS,2402.5684,98.032
2638,2019,5,SABARA,1137.6454,67.458
2639,2019,5,SALGUEIRO,1252.8414,70.791
2640,2019,5,SALTO,957.0052,61.871
2641,2019,5,SALVADOR,948.3012,61.589
2642,2019,5,SANTA BARBARA D'OESTE,999.6031,63.233
2643,2019,5,SANTA CRUZ DO CAPIBARIBE,1010.5723,63.579
2644,2019,5,SANTA CRUZ DO RIO PARDO,1209.8918,69.567
2645,2019,5,SANTA CRUZ DO SUL,1026.9781,64.093
2646,2019,5,SANTA INES,1440.8856,75.918
2647,2019,5,SANTA MARIA,1292.7261,71.909
2648,2019,5,SANTANA DO LIVRAMENTO,983.7946,62.731
2649,2019,5,SANTAREM,1300.3236,72.12
2650,2019,5,SANTO ANDRE,1066.1205,65.303
2651,2019,5,SANTO ANGELO,1145.721,67.697
2652,2019,5,SANTO ANTONIO DA PLATINA,988.72516,62.888
2653,2019,5,SANTO ANTONIO DE JESUS,782.8524,55.959
2654,2019,5,SANTO ANTONIO DE PADUA,664.8662,51.57
2655,2019,5,SANTOS,1373.1101,74.111
2656,2019,5,SAO BERNARDO DO CAMPO,1132.9619,67.319
2657,2019,5,SAO CAETANO DO SUL,1473.2931,76.767
2658,2019,5,SAO CARLOS,1437.0923,75.818
2659,2019,5,SAO FRANCISCO DE ITABAPOANA,1019.84424,63.87
2660,2019,5,SAO GABRIEL,1349.9746,73.484
2661,2019,5,SAO GONCALO,1049.112,64.78
2662,2019,5,SAO JOAO DA BOA VISTA,1187.9741,68.934
2663,2019,5,SAO JOAO DE MERITI,922.6102,60.749
2664,2019,5,SAO JOAO DEL REI,1082.739,65.81
2665,2019,5,SAO JOSE,1199.3754,69.264
2666,2019,5,SAO JOSE DE RIBAMAR,941.69196,61.374
2667,2019,5,SAO JOSE DO RIO PRETO,1090.3865,66.042
2668,2019,5,SAO JOSE DOS CAMPOS,1002.1973,63.315
2669,2019,5,SAO JOSE DOS PINHAIS,996.728,63.142
2670,2019,5,SAO LEOPOLDO,996.34924,63.13
2671,2019,5,SAO LUIS,990.3609,62.94
2672,2019,5,SAO LUIZ GONZAGA,1227.3811,70.068
2673,2019,5,SAO MATEUS,979.8778,62.606
2674,2019,5,SAO PAULO,1106.5602,66.53
2675,2019,5,SAO ROQUE,1114.2244,66.76
2676,2019,5,SAO SEBASTIAO DO PARAISO,977.00006,62.514
2677,2019,5,SAO VICENTE,1012.8624,63.651
2678,2019,5,SAPIRANGA,1090.6836,66.051
2679,2019,5,SAPUCAIA,899.3101,59.977
2680,2019,5,SAPUCAIA DO SUL,1091.3773,66.072
2681,2019,5,SAQUAREMA,748.73376,54.726
2682,2019,5,SENHOR DO BONFIM,1154.0288,67.942
2683,2019,5,SERRA,931.7146,61.048
2684,2019,5,SERRA TALHADA,1409.8523,75.096
2685,2019,5,SERRINHA,753.5025,54.9
2686,2019,5,SERTAOZINHO,1153.3495,67.922
2687,2019,5,SETE LAGOAS,1106.4604,66.527
2688,2019,5,SIMOES FILHO,999.91925,63.243
2689,2019,5,SINOP,2501.8003,100.036
2690,2019,5,SOBRAL,1035.5524,64.36
2691,2019,5,SOROCABA,1122.8866,67.019
2692,2019,5,SORRISO,2481.4346,99.628
2693,2019,5,SOUSA,959.2028,61.942
2694,2019,5,SUMARE,1393.3423,74.655
2695,2019,5,SUZANO,927.233,60.901
2696,2019,5,TABOAO DA SERRA,1102.3396,66.403
2697,2019,5,TATUI,1033.6547,64.301
2698,2019,5,TAUBATE,877.848,59.257
2699,2019,5,TEIXEIRA DE FREITAS,837.89984,57.893
2700,2019,5,TEOFILO OTONI,1212.4324,69.64
2701,2019,5,TERESINA,940.80225,61.345
2702,2019,5,TERESOPOLIS,981.3496,62.653
2703,2019,5,TIMOTEO,1247.1139,70.629
2704,2019,5,TOLEDO,1642.4377,81.054
2705,2019,5,TORRES,1136.0608,67.411
2706,2019,5,TRES CORACOES,1062.3036,65.186
2707,2019,5,TRES LAGOAS,1076.9883,65.635
2708,2019,5,TRES RIOS,798.3168,56.509
2709,2019,5,TRINDADE,1311.5625,72.431
2710,2019,5,TUBARAO,1117.264,66.851
2711,2019,5,TUPA,1079.9438,65.725
2712,2019,5,UBA,1281.3894,71.593
2713,2019,5,UBATUBA,1000.8365,63.272
2714,2019,5,UBERABA,1148.6677,67.784
2715,2019,5,UBERLANDIA,1125.6025,67.1
2716,2019,5,UMUARAMA,1452.0673,76.212
2717,2019,5,UNAI,1576.5664,79.412
2718,2019,5,UNIAO DA VITORIA,1271.4573,71.315
2719,2019,5,VACARIA,1257.3407,70.918
2720,2019,5,VALENCA,1200.8651,69.307
2721,2019,5,VALINHOS,922.21545,60.736
2722,2019,5,VALPARAISO DE GOIAS,907.9675,60.265
2723,2019,5,VARGINHA,944.1485,61.454
2724,2019,5,VARZEA GRANDE,2313.0808,96.189
2725,2019,5,VARZEA PAULISTA,1013.9448,63.685
2726,2019,5,VIAMAO,1217.033,69.772
2727,2019,5,VICOSA,1340.5483,73.227
2728,2019,5,VIDEIRA,1254.3639,70.834
2729,2019,5,VILA VELHA,907.9073,60.263
2730,2019,5,VILHENA,1591.4913,79.787
2731,2019,5,VINHEDO,1063.3795,65.219
2732,2019,5,VITORIA,1033.2046,64.287
2733,2019,5,VITORIA DA CONQUISTA,1072.1368,65.487
2734,2019,5,VITORIA DE SANTO ANTAO,839.6376,57.953
2735,2019,5,VOLTA REDONDA,1110.1891,66.639
2736,2019,5,VOTORANTIM,1005.71436,63.426
2737,2019,5,VOTUPORANGA,1007.3324,63.477
2738,2019,5,XANXERE,1401.9033,74.884
2739,2019,5,XINGUARA,2114.7583,91.973
2740,2019,5,ALENQUER,1537.9338,78.433
2741,2019,5,ALTAMIRA,2011.5674,89.701
2742,2019,5,BARRA DO CORDA,1495.1755,77.335
2743,2019,5,PARINTINS,1442.4803,75.96
2744,2019,5,SANTA ROSA,1450.2007,76.163
2745,2019,5,SANTANA,1345.5325,73.363
2746,2019,5,URUGUAIANA,1418.8406,75.335
2747,2019,5,TEFE,1360.9828,73.783
2748,2019,6,ABAETETUBA,1147.4817,67.749
2749,2019,6,ACAILANDIA,1274.5258,71.401
2750,2019,6,ADAMANTINA,1059.8606,65.111
2751,2019,6,AGUAS LINDAS DE GOIAS,885.47906,59.514
2752,2019,6,ALAGOINHAS,977.2814,62.523
2753,2019,6,ALEGRETE,1260.9956,71.021
2754,2019,6,ALFENAS,961.062,62.002
2755,2019,6,ALTA FLORESTA,2510.6113,100.212
2756,2019,6,ALVORADA,979.28314,62.587
2757,2019,6,AMERICANA,1063.1838,65.213
2758,2019,6,AMPARO,1212.2235,69.634
2759,2019,6,ANANINDEUA,1232.9579,70.227
2760,2019,6,ANAPOLIS,1259.6466,70.983
2761,2019,6,ANGRA DOS REIS,1165.7786,68.287
2762,2019,6,APARECIDA DE GOIANIA,1231.7643,70.193
2763,2019,6,APUCARANA,1009.8413,63.556
2764,2019,6,ARACAJU,1229.7646,70.136
2765,2019,6,ARACATUBA,1025.0883,64.034
2766,2019,6,ARACRUZ,963.4195,62.078
2767,2019,6,ARAGUAINA,1560.8031,79.014
2768,2019,6,ARAGUARI,1178.8922,68.67
2769,2019,6,ARAPIRACA,910.4703,60.348
2770,2019,6,ARAPONGAS,1106.7598,66.536
2771,2019,6,ARARANGUA,1090.6836,66.051
2772,2019,6,ARARAQUARA,1413.7976,75.201
2773,2019,6,ARARAS,1228.152,70.09
2774,2019,6,ARARIPINA,1166.4957,68.308
2775,2019,6,ARARUAMA,703.0452,53.03
2776,2019,6,ARAUCARIA,952.83344,61.736
2777,2019,6,ARAXA,1113.4235,66.736
2778,2019,6,ARCOVERDE,1109.323,66.613
2779,2019,6,ARIQUEMES,1499.0835,77.436
2780,2019,6,ASSIS,1112.4893,66.708
2781,2019,6,ASSIS CHATEAUBRIAND,1584.239,79.605
2782,2019,6,ATIBAIA,1050.797,64.832
2783,2019,6,AVARE,951.8459,61.704
2784,2019,6,BACABAL,1153.5193,67.927
2785,2019,6,BAGE,1140.6831,67.548
2786,2019,6,BALNEARIO CAMBORIU,1319.324,72.645
2787,2019,6,BALSAS,1582.6871,79.566
2788,2019,6,BARBACENA,1107.6915,66.564
2789,2019,6,BARRA DO PIRAI,1345.8625,73.372
2790,2019,6,BARRA MANSA,1189.1808,68.969
2791,2019,6,BARREIRAS,1197.5752,69.212
2792,2019,6,BARRETOS,1027.2025,64.1
2793,2019,6,BARUERI,1088.0432,65.971
2794,2019,6,BAURU,1032.594,64.268
2795,2019,6,BAYEUX,1104.1,66.456
2796,2019,6,BEBEDOURO,1212.7806,69.65
2797,2019,6,BELEM,1075.053,65.576
2798,2019,6,BELFORD ROXO,953.8215,61.768
2799,2019,6,BELO HORIZONTE,1002.10236,63.312
2800,2019,6,BELO JARDIM,965.1585,62.134
2801,2019,6,BENTO GONCALVES,1128.5569,67.188
2802,2019,6,BETIM,1157.8027,68.053
2803,2019,6,BIGUACU,1127.3142,67.151
2804,2019,6,BIRIGUI,991.30524,62.97
2805,2019,6,BLUMENAU,1249.8346,70.706
2806,2019,6,BOA VISTA,1637.8209,80.94
2807,2019,6,BOM DESPACHO,1468.2308,76.635
2808,2019,6,BOTUCATU,1037.3552,64.416
2809,2019,6,BRAGANCA,1273.1338,71.362
2810,2019,6,BRAGANCA PAULISTA,907.6361,60.254
2811,2019,6,BRASILIA,1239.6033,70.416
2812,2019,6,BRUMADO,825.90137,57.477
2813,2019,6,BRUSQUE,943.5341,61.434
2814,2019,6,CABEDELO,1101.6093,66.381
2815,2019,6,CABO DE SANTO AGOSTINHO,1025.9209,64.06
2816,2019,6,CABO FRIO,911.31537,60.376
2817,2019,6,CACADOR,1117.4646,66.857
2818,2019,6,CACAPAVA,1002.7672,63.333
2819,2019,6,CACERES,1574.2643,79.354
2820,2019,6,CACHOEIRA DO SUL,977.8129,62.54
2821,2019,6,CACHOEIRINHA,1070.0095,65.422
2822,2019,6,CACHOEIRO DE ITAPEMIRIM,1029.4473,64.17
2823,2019,6,CACOAL,1763.958,83.999
2824,2019,6,CAETITE,929.88403,60.988
2825,2019,6,CAICO,1118.2002,66.879
2826,2019,6,CALDAS NOVAS,1147.0076,67.735
2827,2019,6,CAMACARI,950.1498,61.649
2828,2019,6,CAMBE,1132.0533,67.292
2829,2019,6,CAMETA,1414.3241,75.215
2830,2019,6,CAMPINA GRANDE,994.2986,63.065
2831,2019,6,CAMPINAS,1039.8046,64.492
2832,2019,6,CAMPO BELO,1106.527,66.529
2833,2019,6,CAMPO GRANDE,1132.1879,67.296
2834,2019,6,CAMPO LARGO,936.1458,61.193
2835,2019,6,CAMPO MOURAO,1388.5311,74.526
2836,2019,6,CAMPOS DOS GOYTACAZES,1012.4488,63.638
2837,2019,6,CANINDE,1185.9414,68.875
2838,2019,6,CANOAS,1127.7172,67.163
2839,2019,6,CARAGUATATUBA,1022.11285,63.941
2840,2019,6,CARAPICUIBA,1028.036,64.126
2841,2019,6,CARATINGA,1279.4929,71.54
2842,2019,6,CARIACICA,942.95056,61.415
2843,2019,6,CARUARU,1027.0422,64.095
2844,2019,6,CASCAVEL,1361.7946,73.805
2845,2019,6,CASTANHAL,1364.3419,73.874
2846,2019,6,CASTRO,1181.9844,68.76
2847,2019,6,CATALAO,1065.5001,65.284
2848,2019,6,CATANDUVA,1022.4646,63.952
2849,2019,6,CAUCAIA,1246.4077,70.609
2850,2019,6,CAXIAS,1104.0668,66.455
2851,2019,6,CAXIAS DO SUL,1257.2343,70.915
2852,2019,6,CHAPECO,1595.5232,79.888
2853,2019,6,CIANORTE,1231.3783,70.182
2854,2019,6,CODO,1448.9442,76.13
2855,2019,6,COLATINA,906.76263,60.225
2856,2019,6,COLOMBO,1047.5903,64.733
2857,2019,6,CONCEICAO DO ARAGUAIA,1639.2782,80.976
2858,2019,6,CONCORDIA,1222.5162,69.929
2859,2019,6,CONGONHAS,1010.63586,63.581
2860,2019,6,CONSELHEIRO LAFAIETE,870.2795,59.001
2861,2019,6,CONTAGEM,1127.8514,67.167
2862,2019,6,CORNELIO PROCOPIO,1240.9768,70.455
2863,2019,6,CORONEL FABRICIANO,1262.0256,71.05
2864,2019,6,CORUMBA,1977.7144,88.943
2865,2019,6,COSMOPOLIS,1112.6561,66.713
2866,2019,6,COTIA,1047.9141,64.743
2867,2019,6,COXIM,1813.7378,85.176
2868,2019,6,CRATEUS,1196.7102,69.187
2869,2019,6,CRATO,1066.9042,65.327
2870,2019,6,CRICIUMA,1201.4889,69.325
2871,2019,6,CRUZ ALTA,799.8998,56.565
2872,2019,6,CRUZEIRO,686.0994,52.387
2873,2019,6,CRUZEIRO DO SUL,1293.9489,71.943
2874,2019,6,CUBATAO,1496.9548,77.381
2875,2019,6,CUIABA,2189.538,93.585
2876,2019,6,CURITIBA,976.3125,62.492
2877,2019,6,CURVELO,1201.4196,69.323
2878,2019,6,DELMIRO GOUVEIA,1140.4128,67.54
2879,2019,6,DIADEMA,1300.7563,72.132
2880,2019,6,DIVINOPOLIS,931.4399,61.039
2881,2019,6,DOURADOS,1164.2767,68.243
2882,2019,6,DRACENA,1216.7888,69.765
2883,2019,6,DUQUE DE CAXIAS,844.5708,58.123
2884,2019,6,EMBU DAS ARTES,1087.6804,65.96
2885,2019,6,ERECHIM,1364.7113,73.884
2886,2019,6,ESTEIO,894.36884,59.812
2887,2019,6,EUNAPOLIS,972.3483,62.365
2888,2019,6,FEIRA DE SANTANA,854.0422,58.448
2889,2019,6,FLORIANOPOLIS,1195.4652,69.151
2890,2019,6,FORMIGA,1261.2797,71.029
2891,2019,6,FORMOSA,1274.2401,71.393
2892,2019,6,FORTALEZA,1393.2302,74.652
2893,2019,6,FOZ DO IGUACU,1548.6586,78.706
2894,2019,6,FRANCA,1017.25916,63.789
2895,2019,6,FRANCISCO BELTRAO,1087.0209,65.94
2896,2019,6,FRUTAL,1134.6455,67.369
2897,2019,6,GARANHUNS,995.718,63.11
2898,2019,6,GARCA,1001.3427,63.288
2899,2019,6,GOIANA,1017.6419,63.801
2900,2019,6,GOIANIA,1282.6426,71.628
2901,2019,6,GOIATUBA,1423.0625,75.447
2902,2019,6,GOVERNADOR VALADARES,1289.8872,71.83
2903,2019,6,GRAMADO,1298.1609,72.06
2904,2019,6,GRAVATAI,1047.2991,64.724
2905,2019,6,GUAIBA,1139.67,67.518
2906,2019,6,GUANAMBI,809.3456,56.898
2907,2019,6,GUARAPARI,1138.6913,67.489
2908,2019,6,GUARAPUAVA,1327.1085,72.859
2909,2019,6,GUARATINGUETA,923.8864,60.791
2910,2019,6,GUARUJA,1178.4116,68.656
2911,2019,6,GUARULHOS,1018.40765,63.825
2912,2019,6,GUAXUPE,955.55176,61.824
2913,2019,6,GURUPI,1283.8247,71.661
2914,2019,6,HORTOLANDIA,1015.0596,63.72
2915,2019,6,IBITINGA,1197.4368,69.208
2916,2019,6,ICO,1128.0865,67.174
2917,2019,6,IGARASSU,1014.45435,63.701
2918,2019,6,IGUATU,1293.8768,71.941
2919,2019,6,IJUI,1089.297,66.009
2920,2019,6,ILHEUS,1546.1804,78.643
2921,2019,6,IMPERATRIZ,1177.2448,68.622
2922,2019,6,INDAIATUBA,1127.5156,67.157
2923,2019,6,IPATINGA,1248.1736,70.659
2924,2019,6,IPIRA,1030.1853,64.193
2925,2019,6,IRECE,768.3984,55.44
2926,2019,6,ITABAIANA,1027.2987,64.103
2927,2019,6,ITABIRA,1325.7245,72.821
2928,2019,6,ITABORAI,861.95087,58.718
2929,2019,6,ITABUNA,1071.1547,65.457
2930,2019,6,ITACOATIARA,1786.7529,84.54
2931,2019,6,ITAGUAI,1246.4783,70.611
2932,2019,6,ITAITUBA,1864.7715,86.366
2933,2019,6,ITAJAI,1018.08856,63.815
2934,2019,6,ITAJUBA,957.62396,61.891
2935,2019,6,ITAMARAJU,800.3241,56.58
2936,2019,6,ITANHAEM,1200.0681,69.284
2937,2019,6,ITAPECERICA DA SERRA,1189.5256,68.979
2938,2019,6,ITAPERUNA,1090.3534,66.041
2939,2019,6,ITAPETININGA,1064.2275,65.245
2940,2019,6,ITAPEVA,1084.0885,65.851
2941,2019,6,ITAPIPOCA,1103.7013,66.444
2942,2019,6,ITAPIRA,930.4635,61.007
2943,2019,6,ITAPOLIS,1385.3656,74.441
2944,2019,6,ITAQUAQUECETUBA,892.0974,59.736
2945,2019,6,ITATIBA,1090.6506,66.05
2946,2019,6,ITAUNA,1282.1055,71.613
2947,2019,6,ITU,803.4957,56.692
2948,2019,6,ITUIUTABA,1182.9473,68.788
2949,2019,6,ITUMBIARA,1272.0992,71.333
2950,2019,6,JABOATAO DOS GUARARAPES,1037.0332,64.406
2951,2019,6,JABOTICABAL,964.3509,62.108
2952,2019,6,JACAREI,1012.1306,63.628
2953,2019,6,JACOBINA,769.3134,55.473
2954,2019,6,JAGUAQUARA,668.3259,51.704
2955,2019,6,JALES,1069.3228,65.401
2956,2019,6,JANAUBA,1106.4271,66.526
2957,2019,6,JANUARIA,1808.7584,85.059
2958,2019,6,JARAGUA DO SUL,971.6936,62.344
2959,2019,6,JATAI,1395.9564,74.725
2960,2019,6,JAU,1150.5325,67.839
2961,2019,6,JEQUIE,629.13184,50.165
2962,2019,6,JI-PARANA,1510.877,77.74
2963,2019,6,JOAO MONLEVADE,1135.4204,67.392
2964,2019,6,JOAO PESSOA,1105.23,66.49
2965,2019,6,JOAO PINHEIRO,1106.893,66.54
2966,2019,6,JOINVILLE,1152.976,67.911
2967,2019,6,JOSE BONIFACIO,978.3133,62.556
2968,2019,6,JUAZEIRO,775.4833,55.695
2969,2019,6,JUAZEIRO DO NORTE,1095.4777,66.196
2970,2019,6,JUIZ DE FORA,1063.0535,65.209
2971,2019,6,JUNDIAI,1118.0999,66.876
2972,2019,6,LAGARTO,983.63776,62.726
2973,2019,6,LAGES,1140.2103,67.534
2974,2019,6,LAGUNA,1112.8229,66.718
2975,2019,6,LAJEADO,1247.3611,70.636
2976,2019,6,LAJEDO,1021.2499,63.914
2977,2019,6,LAURO DE FREITAS,886.5804,59.551
2978,2019,6,LAVRAS,956.4793,61.854
2979,2019,6,LEME,930.7991,61.018
2980,2019,6,LEOPOLDINA,1345.239,73.355
2981,2019,6,LIMEIRA,974.46985,62.433
2982,2019,6,LIMOEIRO DO NORTE,1055.4376,64.975
2983,2019,6,LINHARES,977.50024,62.53
2984,2019,6,LINS,984.26514,62.746
2985,2019,6,LIVRAMENTO DE NOSSA SENHORA,847.50854,58.224
2986,2019,6,LONDRINA,1086.7572,65.932
2987,2019,6,LORENA,892.06757,59.735
2988,2019,6,LUZIANIA,900.6001,60.02
2989,2019,6,MACAE,974.9382,62.448
2990,2019,6,MACEIO,972.1924,62.36
2991,2019,6,MAFRA,1273.3479,71.368
2992,2019,6,MAGE,816.6735,57.155
2993,2019,6,MANACAPURU,1505.828,77.61
2994,2019,6,MANAUS,1193.0461,69.081
2995,2019,6,MANHUACU,1067.3616,65.341
2996,2019,6,MARABA,1585.513,79.637
2997,2019,6,MARACANAU,1438.8367,75.864
